country,year,avg_temperature
Country_126,2019,14.28
Country_126,2020,14.23
Country_126,2021,14.14
Country_126,2022,14.14
Country_126,2023,14.3
Country_127,1900,13.42
Country_127,1901,13.46
Country_127,1902,13.48
Country_127,1903,13.92
Country_127,1904,13.52
Country_127,1905,14.21
Country_127,1906,13.28
Country_127,1907,13.89
Country_127,1908,13.23
Country_127,1909,14.05
Country_127,1910,13.51
Country_127,1911,13.6
Country_127,1912,13.21
Country_127,1913,13.73
Country_127,1914,13.67
Country_127,1915,13.71
Country_127,1916,13.54
Country_127,1917,13.86
Country_127,1918,14.0
Country_127,1919,13.69
Country_127,1920,13.64
Country_127,1921,13.82
Country_127,1922,13.39
Country_127,1923,13.85
Country_127,1924,13.88
Country_127,1925,14.08
Country_127,1926,14.04
Country_127,1927,14.35
Country_127,1928,13.79
Country_127,1929,14.22
Country_127,1930,14.04
Country_127,1931,13.87
Country_127,1932,13.52
Country_127,1933,13.74
Country_127,1934,13.84
Country_127,1935,13.93
Country_127,1936,14.25
Country_127,1937,13.85
Country_127,1938,14.0
Country_127,1939,14.08
Country_127,1940,14.43
Country_127,1941,14.16
Country_127,1942,14.17
Country_127,1943,13.71
Country_127,1944,14.23
Country_127,1945,14.05
Country_127,1946,14.39
Country_127,1947,14.16
Country_127,1948,14.54
Country_127,1949,14.74
Country_127,1950,14.11
Country_127,1951,13.73
Country_127,1952,13.81
Country_127,1953,14.3
Country_127,1954,14.09
Country_127,1955,14.44
Country_127,1956,14.9
Country_127,1957,14.61
Country_127,1958,14.64
Country_127,1959,14.22
Country_127,1960,14.47
Country_127,1961,14.44
Country_127,1962,14.47
Country_127,1963,14.09
Country_127,1964,14.45
Country_127,1965,14.61
Country_127,1966,14.58
Country_127,1967,14.14
Country_127,1968,14.88
Country_127,1969,14.51
Country_127,1970,14.08
Country_127,1971,14.55
Country_127,1972,14.36
Country_127,1973,14.39
Country_127,1974,14.75
Country_127,1975,14.48
Country_127,1976,14.59
Country_127,1977,14.83
Country_127,1978,14.43
Country_127,1979,14.81
Country_127,1980,14.54
Country_127,1981,14.76
Country_127,1982,15.22
Country_127,1983,14.25
Country_127,1984,14.89
Country_127,1985,14.87
Country_127,1986,14.93
Country_127,1987,13.97
Country_127,1988,14.71
Country_127,1989,14.72
Country_127,1990,14.65
Country_127,1991,14.99
Country_127,1992,14.94
Country_127,1993,15.27
Country_127,1994,15.11
Country_127,1995,14.8
Country_127,1996,14.65
Country_127,1997,14.89
Country_127,1998,14.73
Country_127,1999,15.18
Country_127,2000,14.98
Country_127,2001,15.29
Country_127,2002,14.92
Country_127,2003,15.33
Country_127,2004,15.02
Country_127,2005,15.1
Country_127,2006,15.49
Country_127,2007,14.55
Country_127,2008,14.52
Country_127,2009,16.06
Country_127,2010,14.55
Country_127,2011,15.24
Country_127,2012,15.33
Country_127,2013,14.6
Country_127,2014,15.41
Country_127,2015,14.96
Country_127,2016,15.14
Country_127,2017,15.36
Country_127,2018,15.4
Country_127,2019,15.11
Country_127,2020,15.18
Country_127,2021,15.71
Country_127,2022,15.71
Country_127,2023,15.37
Country_128,1900,17.7
Country_128,1901,17.74
Country_128,1902,16.88
Country_128,1903,17.69
Country_128,1904,17.04
Country_128,1905,17.43
Country_128,1906,17.54
Country_128,1907,18.0
Country_128,1908,16.86
Country_128,1909,17.34
Country_128,1910,17.22
Country_128,1911,17.76
Country_128,1912,17.66
Country_128,1913,17.91
Country_128,1914,17.84
Country_128,1915,17.6
Country_128,1916,17.33
Country_128,1917,17.81
Country_128,1918,18.01
Country_128,1919,17.69
Country_128,1920,17.82
Country_128,1921,17.17
Country_128,1922,17.67
Country_128,1923,17.81
Country_128,1924,18.09
Country_128,1925,17.94
Country_128,1926,18.05
Country_128,1927,17.95
Country_128,1928,17.67
Country_128,1929,18.08
Country_128,1930,17.66
Country_128,1931,18.09
Country_128,1932,17.96
Country_128,1933,17.45
Country_128,1934,18.0
Country_128,1935,17.43
Country_128,1936,18.4
Country_128,1937,17.75
Country_128,1938,18.47
Country_128,1939,18.14
Country_128,1940,17.99
Country_128,1941,18.55
Country_128,1942,18.16
Country_128,1943,17.57
Country_128,1944,17.53
Country_128,1945,18.3
Country_128,1946,17.67
Country_128,1947,17.87
Country_128,1948,17.96
Country_128,1949,18.33
Country_128,1950,18.08
Country_128,1951,17.9
Country_128,1952,17.68
Country_128,1953,18.5
Country_128,1954,18.07
Country_128,1955,17.87
Country_128,1956,18.15
Country_128,1957,18.2
Country_128,1958,18.13
Country_128,1959,18.21
Country_128,1960,18.3
Country_128,1961,18.06
Country_128,1962,18.38
Country_128,1963,18.53
Country_128,1964,18.35
Country_128,1965,18.28
Country_128,1966,18.08
Country_128,1967,18.51
Country_128,1968,18.03
Country_128,1969,18.8
Country_128,1970,18.24
Country_128,1971,17.97
Country_128,1972,18.26
Country_128,1973,18.29
Country_128,1974,18.33
Country_128,1975,18.39
Country_128,1976,18.47
Country_128,1977,18.11
Country_128,1978,18.63
Country_128,1979,17.8
Country_128,1980,17.78
Country_128,1981,18.34
Country_128,1982,18.87
Country_128,1983,18.59
Country_128,1984,18.66
Country_128,1985,18.39
Country_128,1986,18.87
Country_128,1987,18.56
Country_128,1988,18.96
Country_128,1989,18.31
Country_128,1990,18.64
Country_128,1991,18.72
Country_128,1992,18.52
Country_128,1993,18.81
Country_128,1994,18.87
Country_128,1995,19.2
Country_128,1996,18.75
Country_128,1997,18.83
Country_128,1998,18.97
Country_128,1999,18.69
Country_128,2000,18.94
Country_128,2001,18.75
Country_128,2002,19.15
Country_128,2003,18.69
Country_128,2004,18.82
Country_128,2005,18.13
Country_128,2006,18.65
Country_128,2007,18.81
Country_128,2008,18.57
Country_128,2009,18.87
Country_128,2010,18.67
Country_128,2011,18.66
Country_128,2012,19.13
Country_128,2013,18.74
Country_128,2014,19.01
Country_128,2015,19.59
Country_128,2016,19.08
Country_128,2017,19.53
Country_128,2018,18.9
Country_128,2019,19.1
Country_128,2020,18.85
Country_128,2021,19.23
Country_128,2022,19.54
Country_128,2023,19.51
Country_129,1900,15.77
Country_129,1901,15.07
Country_129,1902,15.15
Country_129,1903,15.91
Country_129,1904,14.99
Country_129,1905,15.57
Country_129,1906,15.44
Country_129,1907,15.83
Country_129,1908,15.4
Country_129,1909,15.47
Country_129,1910,15.22
Country_129,1911,14.99
Country_129,1912,15.31
Country_129,1913,15.99
Country_129,1914,15.43
Country_129,1915,15.12
Country_129,1916,15.52
Country_129,1917,15.83
Country_129,1918,15.28
Country_129,1919,14.99
Country_129,1920,16.29
Country_129,1921,15.36
Country_129,1922,15.55
Country_129,1923,15.51
Country_129,1924,15.37
Country_129,1925,15.75
Country_129,1926,15.96
Country_129,1927,15.8
Country_129,1928,16.23
Country_129,1929,16.06
Country_129,1930,16.07
Country_129,1931,15.98
Country_129,1932,15.86
Country_129,1933,15.35
Country_129,1934,15.93
Country_129,1935,15.91
Country_129,1936,15.96
Country_129,1937,15.86
Country_129,1938,16.61
Country_129,1939,16.23
Country_129,1940,16.39
Country_129,1941,15.79
Country_129,1942,15.75
Country_129,1943,15.91
Country_129,1944,15.61
Country_129,1945,15.74
Country_129,1946,16.2
Country_129,1947,15.92
Country_129,1948,15.87
Country_129,1949,15.96
Country_129,1950,15.96
Country_129,1951,15.86
Country_129,1952,16.31
Country_129,1953,15.9
Country_129,1954,16.46
Country_129,1955,16.17
Country_129,1956,16.1
Country_129,1957,15.79
Country_129,1958,15.78
Country_129,1959,16.1
Country_129,1960,15.98
Country_129,1961,15.81
Country_129,1962,15.8
Country_129,1963,16.77
Country_129,1964,16.62
Country_129,1965,16.39
Country_129,1966,15.82
Country_129,1967,16.42
Country_129,1968,16.85
Country_129,1969,16.23
Country_129,1970,16.21
Country_129,1971,16.62
Country_129,1972,16.66
Country_129,1973,16.44
Country_129,1974,16.2
Country_129,1975,16.25
Country_129,1976,16.84
Country_129,1977,16.46
Country_129,1978,16.91
Country_129,1979,17.14
Country_129,1980,16.76
Country_129,1981,17.4
Country_129,1982,16.54
Country_129,1983,16.45
Country_129,1984,16.34
Country_129,1985,16.64
Country_129,1986,16.96
Country_129,1987,16.53
Country_129,1988,16.52
Country_129,1989,16.25
Country_129,1990,16.73
Country_129,1991,16.41
Country_129,1992,16.89
Country_129,1993,17.41
Country_129,1994,16.63
Country_129,1995,17.04
Country_129,1996,17.39
Country_129,1997,17.25
Country_129,1998,17.28
Country_129,1999,17.33
Country_129,2000,17.23
Country_129,2001,17.02
Country_129,2002,16.26
Country_129,2003,16.67
Country_129,2004,17.07
Country_129,2005,16.87
Country_129,2006,17.47
Country_129,2007,17.37
Country_129,2008,16.91
Country_129,2009,17.05
Country_129,2010,17.35
Country_129,2011,17.2
Country_129,2012,16.82
Country_129,2013,16.95
Country_129,2014,17.1
Country_129,2015,17.15
Country_129,2016,17.07
Country_129,2017,16.67
Country_129,2018,17.16
Country_129,2019,16.91
Country_129,2020,17.27
Country_129,2021,16.63
Country_129,2022,17.63
Country_129,2023,17.32
Country_130,1900,14.17
Country_130,1901,14.06
Country_130,1902,14.51
Country_130,1903,14.35
Country_130,1904,14.46
Country_130,1905,13.93
Country_130,1906,14.6
Country_130,1907,14.11
Country_130,1908,14.23
Country_130,1909,14.1
Country_130,1910,14.52
Country_130,1911,14.69
Country_130,1912,14.81
Country_130,1913,14.4
Country_130,1914,14.78
Country_130,1915,14.58
Country_130,1916,14.5
Country_130,1917,14.25
Country_130,1918,14.48
Country_130,1919,14.47
Country_130,1920,14.93
Country_130,1921,14.92
Country_130,1922,14.95
Country_130,1923,15.08
Country_130,1924,14.55
Country_130,1925,14.51
Country_130,1926,15.0
Country_130,1927,14.83
Country_130,1928,14.49
Country_130,1929,14.74
Country_130,1930,14.54
Country_130,1931,14.51
Country_130,1932,14.6
Country_130,1933,14.6
Country_130,1934,15.09
Country_130,1935,14.94
Country_130,1936,14.67
Country_130,1937,14.69
Country_130,1938,14.93
Country_130,1939,14.77
Country_130,1940,14.37
Country_130,1941,14.59
Country_130,1942,14.51
Country_130,1943,14.79
Country_130,1944,15.06
Country_130,1945,14.75
Country_130,1946,15.13
Country_130,1947,14.7
Country_130,1948,14.84
Country_130,1949,14.79
Country_130,1950,14.45
Country_130,1951,14.36
Country_130,1952,14.97
Country_130,1953,15.32
Country_130,1954,15.0
Country_130,1955,14.9
Country_130,1956,14.43
Country_130,1957,15.01
Country_130,1958,15.75
Country_130,1959,15.18
Country_130,1960,15.01
Country_130,1961,15.14
Country_130,1962,15.4
Country_130,1963,14.83
Country_130,1964,15.19
Country_130,1965,15.12
Country_130,1966,15.36
Country_130,1967,15.52
Country_130,1968,15.22
Country_130,1969,15.39
Country_130,1970,15.84
Country_130,1971,15.36
Country_130,1972,15.14
Country_130,1973,15.46
Country_130,1974,15.57
Country_130,1975,15.82
Country_130,1976,15.45
Country_130,1977,15.98
Country_130,1978,15.25
Country_130,1979,15.38
Country_130,1980,14.94
Country_130,1981,15.67
Country_130,1982,15.24
Country_130,1983,15.35
Country_130,1984,15.26
Country_130,1985,15.95
Country_130,1986,15.54
Country_130,1987,15.36
Country_130,1988,15.29
Country_130,1989,15.8
Country_130,1990,15.79
Country_130,1991,15.65
Country_130,1992,14.96
Country_130,1993,16.03
Country_130,1994,15.53
Country_130,1995,16.01
Country_130,1996,15.93
Country_130,1997,15.75
Country_130,1998,15.94
Country_130,1999,16.01
Country_130,2000,15.39
Country_130,2001,15.51
Country_130,2002,16.02
Country_130,2003,15.74
Country_130,2004,15.82
Country_130,2005,16.17
Country_130,2006,15.73
Country_130,2007,15.57
Country_130,2008,16.54
Country_130,2009,15.51
Country_130,2010,15.19
Country_130,2011,16.12
Country_130,2012,15.62
Country_130,2013,16.15
Country_130,2014,16.05
Country_130,2015,15.69
Country_130,2016,15.7
Country_130,2017,15.77
Country_130,2018,15.9
Country_130,2019,16.07
Country_130,2020,16.34
Country_130,2021,16.45
Country_130,2022,16.48
Country_130,2023,15.87
Country_131,1900,17.43
Country_131,1901,17.44
Country_131,1902,17.54
Country_131,1903,17.75
Country_131,1904,17.59
Country_131,1905,17.57
Country_131,1906,17.4
Country_131,1907,17.41
Country_131,1908,17.8
Country_131,1909,18.08
Country_131,1910,18.26
Country_131,1911,17.92
Country_131,1912,18.02
Country_131,1913,18.01
Country_131,1914,17.74
Country_131,1915,17.61
Country_131,1916,18.05
Country_131,1917,17.61
Country_131,1918,17.65
Country_131,1919,18.2
Country_131,1920,17.96
Country_131,1921,18.28
Country_131,1922,18.06
Country_131,1923,18.39
Country_131,1924,17.71
Country_131,1925,18.1
Country_131,1926,18.1
Country_131,1927,18.64
Country_131,1928,18.01
Country_131,1929,18.32
Country_131,1930,18.21
Country_131,1931,18.32
Country_131,1932,18.4
Country_131,1933,18.49
Country_131,1934,18.55
Country_131,1935,18.62
Country_131,1936,17.84
Country_131,1937,18.46
Country_131,1938,18.64
Country_131,1939,18.04
Country_131,1940,18.1
Country_131,1941,18.08
Country_131,1942,18.33
Country_131,1943,18.21
Country_131,1944,18.09
Country_131,1945,18.13
Country_131,1946,18.18
Country_131,1947,18.11
Country_131,1948,18.16
Country_131,1949,18.7
Country_131,1950,18.44
Country_131,1951,17.96
Country_131,1952,18.12
Country_131,1953,18.2
Country_131,1954,18.31
Country_131,1955,18.41
Country_131,1956,18.88
Country_131,1957,18.84
Country_131,1958,18.56
Country_131,1959,18.8
Country_131,1960,18.26
Country_131,1961,18.69
Country_131,1962,18.42
Country_131,1963,18.74
Country_131,1964,19.05
Country_131,1965,18.6
Country_131,1966,18.71
Country_131,1967,18.59
Country_131,1968,18.38
Country_131,1969,18.86
Country_131,1970,18.5
Country_131,1971,18.42
Country_131,1972,19.05
Country_131,1973,18.65
Country_131,1974,18.79
Country_131,1975,19.02
Country_131,1976,18.01
Country_131,1977,19.15
Country_131,1978,18.77
Country_131,1979,19.07
Country_131,1980,19.2
Country_131,1981,18.64
Country_131,1982,18.68
Country_131,1983,18.89
Country_131,1984,19.15
Country_131,1985,19.15
Country_131,1986,18.77
Country_131,1987,18.97
Country_131,1988,18.66
Country_131,1989,18.7
Country_131,1990,19.16
Country_131,1991,19.26
Country_131,1992,18.99
Country_131,1993,18.76
Country_131,1994,19.37
Country_131,1995,19.19
Country_131,1996,19.48
Country_131,1997,19.08
Country_131,1998,19.22
Country_131,1999,19.43
Country_131,2000,19.36
Country_131,2001,18.53
Country_131,2002,18.93
Country_131,2003,18.58
Country_131,2004,18.98
Country_131,2005,19.47
Country_131,2006,19.24
Country_131,2007,19.0
Country_131,2008,19.05
Country_131,2009,19.01
Country_131,2010,18.82
Country_131,2011,19.02
Country_131,2012,19.31
Country_131,2013,19.1
Country_131,2014,19.68
Country_131,2015,19.51
Country_131,2016,19.17
Country_131,2017,19.61
Country_131,2018,19.2
Country_131,2019,19.72
Country_131,2020,19.65
Country_131,2021,18.77
Country_131,2022,20.08
Country_131,2023,19.34
Country_132,1900,11.84
Country_132,1901,11.72
Country_132,1902,11.78
Country_132,1903,12.18
Country_132,1904,11.97
Country_132,1905,12.09
Country_132,1906,12.08
Country_132,1907,12.24
Country_132,1908,12.26
Country_132,1909,12.53
Country_132,1910,11.99
Country_132,1911,12.01
Country_132,1912,11.77
Country_132,1913,11.62
Country_132,1914,11.78
Country_132,1915,12.42
Country_132,1916,12.18
Country_132,1917,12.24
Country_132,1918,12.33
Country_132,1919,11.84
Country_132,1920,12.37
Country_132,1921,12.57
Country_132,1922,12.56
Country_132,1923,12.59
Country_132,1924,12.11
Country_132,1925,12.39
Country_132,1926,12.46
Country_132,1927,12.41
Country_132,1928,12.42
Country_132,1929,12.47
Country_132,1930,12.34
Country_132,1931,12.37
Country_132,1932,12.04
Country_132,1933,12.43
Country_132,1934,12.58
Country_132,1935,12.48
Country_132,1936,12.21
Country_132,1937,12.62
Country_132,1938,12.38
Country_132,1939,12.72
Country_132,1940,13.09
Country_132,1941,12.74
Country_132,1942,12.9
Country_132,1943,12.74
Country_132,1944,12.43
Country_132,1945,12.15
Country_132,1946,12.59
Country_132,1947,12.26
Country_132,1948,12.04
Country_132,1949,13.06
Country_132,1950,12.73
Country_132,1951,12.69
Country_132,1952,12.97
Country_132,1953,12.91
Country_132,1954,12.41
Country_132,1955,12.53
Country_132,1956,12.18
Country_132,1957,13.25
Country_132,1958,12.94
Country_132,1959,13.11
Country_132,1960,13.16
Country_132,1961,12.34
Country_132,1962,13.18
Country_132,1963,12.42
Country_132,1964,12.58
Country_132,1965,12.52
Country_132,1966,12.7
Country_132,1967,12.66
Country_132,1968,13.33
Country_132,1969,13.13
Country_132,1970,13.3
Country_132,1971,12.55
Country_132,1972,12.68
Country_132,1973,12.35
Country_132,1974,13.44
Country_132,1975,12.85
Country_132,1976,13.11
Country_132,1977,13.01
Country_132,1978,13.25
Country_132,1979,12.66
Country_132,1980,13.06
Country_132,1981,13.08
Country_132,1982,13.26
Country_132,1983,13.39
Country_132,1984,12.54
Country_132,1985,13.27
Country_132,1986,12.74
Country_132,1987,13.31
Country_132,1988,13.22
Country_132,1989,12.86
Country_132,1990,13.56
Country_132,1991,13.16
Country_132,1992,13.62
Country_132,1993,13.1
Country_132,1994,13.69
Country_132,1995,13.46
Country_132,1996,13.75
Country_132,1997,12.97
Country_132,1998,13.5
Country_132,1999,13.15
Country_132,2000,12.37
Country_132,2001,13.47
Country_132,2002,13.22
Country_132,2003,13.16
Country_132,2004,13.21
Country_132,2005,13.64
Country_132,2006,13.73
Country_132,2007,13.28
Country_132,2008,13.62
Country_132,2009,13.75
Country_132,2010,13.37
Country_132,2011,13.15
Country_132,2012,13.06
Country_132,2013,14.12
Country_132,2014,13.64
Country_132,2015,13.94
Country_132,2016,13.85
Country_132,2017,13.78
Country_132,2018,13.75
Country_132,2019,13.89
Country_132,2020,13.98
Country_132,2021,14.05
Country_132,2022,13.41
Country_132,2023,13.71
Country_133,1900,20.96
Country_133,1901,21.05
Country_133,1902,20.99
Country_133,1903,21.24
Country_133,1904,20.62
Country_133,1905,21.23
Country_133,1906,21.22
Country_133,1907,21.47
Country_133,1908,21.14
Country_133,1909,21.36
Country_133,1910,21.36
Country_133,1911,21.08
Country_133,1912,21.32
Country_133,1913,20.83
Country_133,1914,21.56
Country_133,1915,21.32
Country_133,1916,21.76
Country_133,1917,21.48
Country_133,1918,21.74
Country_133,1919,22.15
Country_133,1920,21.28
Country_133,1921,21.43
Country_133,1922,20.84
Country_133,1923,21.07
Country_133,1924,20.83
Country_133,1925,21.57
Country_133,1926,21.63
Country_133,1927,21.21
Country_133,1928,22.15
Country_133,1929,20.87
Country_133,1930,21.83
Country_133,1931,21.49
Country_133,1932,21.0
Country_133,1933,21.83
Country_133,1934,21.84
Country_133,1935,21.4
Country_133,1936,21.97
Country_133,1937,21.43
Country_133,1938,21.46
Country_133,1939,21.42
Country_133,1940,21.33
Country_133,1941,21.55
Country_133,1942,21.67
Country_133,1943,21.96
Country_133,1944,21.11
Country_133,1945,21.42
Country_133,1946,21.69
Country_133,1947,21.97
Country_133,1948,21.39
Country_133,1949,21.48
