country,year,co2_emission
Country_130,1915,422.45
Country_130,1916,428.72
Country_130,1917,419.13
Country_130,1918,427.92
Country_130,1919,434.79
Country_130,1920,431.35
Country_130,1921,429.0
Country_130,1922,432.87
Country_130,1923,430.43
Country_130,1924,423.43
Country_130,1925,432.97
Country_130,1926,429.02
Country_130,1927,421.3
Country_130,1928,427.33
Country_130,1929,422.08
Country_130,1930,433.82
Country_130,1931,440.16
Country_130,1932,434.3
Country_130,1933,439.64
Country_130,1934,437.45
Country_130,1935,422.42
Country_130,1936,444.64
Country_130,1937,434.8
Country_130,1938,420.57
Country_130,1939,419.61
Country_130,1940,434.64
Country_130,1941,431.66
Country_130,1942,443.45
Country_130,1943,429.12
Country_130,1944,435.58
Country_130,1945,419.12
Country_130,1946,432.38
Country_130,1947,436.18
Country_130,1948,431.4
Country_130,1949,440.72
Country_130,1950,444.88
Country_130,1951,450.08
Country_130,1952,465.84
Country_130,1953,485.76
Country_130,1954,500.6
Country_130,1955,515.93
Country_130,1956,529.22
Country_130,1957,538.78
Country_130,1958,562.29
Country_130,1959,572.4
Country_130,1960,601.58
Country_130,1961,617.44
Country_130,1962,631.97
Country_130,1963,654.57
Country_130,1964,692.23
Country_130,1965,701.03
Country_130,1966,717.98
Country_130,1967,754.16
Country_130,1968,779.27
Country_130,1969,801.59
Country_130,1970,840.34
Country_130,1971,864.82
Country_130,1972,917.32
Country_130,1973,932.04
Country_130,1974,978.9
Country_130,1975,1007.22
Country_130,1976,1025.27
Country_130,1977,1033.74
Country_130,1978,1076.71
Country_130,1979,1102.29
Country_130,1980,1155.54
Country_130,1981,1178.51
Country_130,1982,1206.72
Country_130,1983,1248.91
Country_130,1984,1306.13
Country_130,1985,1327.82
Country_130,1986,1367.53
Country_130,1987,1412.49
Country_130,1988,1418.61
Country_130,1989,1465.4
Country_130,1990,1511.89
Country_130,1991,1546.69
Country_130,1992,1595.81
Country_130,1993,1629.5
Country_130,1994,1639.97
Country_130,1995,1678.08
Country_130,1996,1729.64
Country_130,1997,1791.77
Country_130,1998,1824.7
Country_130,1999,1895.95
Country_130,2000,1949.61
Country_130,2001,2007.56
Country_130,2002,2076.09
Country_130,2003,2168.16
Country_130,2004,2215.93
Country_130,2005,2282.34
Country_130,2006,2377.27
Country_130,2007,2397.13
Country_130,2008,2474.84
Country_130,2009,2582.22
Country_130,2010,2687.51
Country_130,2011,2735.22
Country_130,2012,2853.43
Country_130,2013,2942.77
Country_130,2014,3058.47
Country_130,2015,3113.45
Country_130,2016,3189.23
Country_130,2017,3271.2
Country_130,2018,3409.4
Country_130,2019,3563.37
Country_130,2020,3598.48
Country_130,2021,3673.85
Country_130,2022,3792.88
Country_130,2023,3927.18
Country_131,1900,427.36
Country_131,1901,441.91
Country_131,1902,427.62
Country_131,1903,431.91
Country_131,1904,431.49
Country_131,1905,427.29
Country_131,1906,433.0
Country_131,1907,432.08
Country_131,1908,426.35
Country_131,1909,429.15
Country_131,1910,418.61
Country_131,1911,431.31
Country_131,1912,430.15
Country_131,1913,430.74
Country_131,1914,427.97
Country_131,1915,445.24
Country_131,1916,442.9
Country_131,1917,437.9
Country_131,1918,437.87
Country_131,1919,438.06
Country_131,1920,434.9
Country_131,1921,434.18
Country_131,1922,428.46
Country_131,1923,434.11
Country_131,1924,436.43
Country_131,1925,430.32
Country_131,1926,440.92
Country_131,1927,429.9
Country_131,1928,426.6
Country_131,1929,430.52
Country_131,1930,432.49
Country_131,1931,437.49
Country_131,1932,416.99
Country_131,1933,437.71
Country_131,1934,433.73
Country_131,1935,438.63
Country_131,1936,427.5
Country_131,1937,440.9
Country_131,1938,442.15
Country_131,1939,433.59
Country_131,1940,431.19
Country_131,1941,438.29
Country_131,1942,431.19
Country_131,1943,428.38
Country_131,1944,429.62
Country_131,1945,429.69
Country_131,1946,437.34
Country_131,1947,439.45
Country_131,1948,423.77
Country_131,1949,433.66
Country_131,1950,449.63
Country_131,1951,470.33
Country_131,1952,487.41
Country_131,1953,500.31
Country_131,1954,505.91
Country_131,1955,509.88
Country_131,1956,530.84
Country_131,1957,552.72
Country_131,1958,571.79
Country_131,1959,594.91
Country_131,1960,617.19
Country_131,1961,641.64
Country_131,1962,663.53
Country_131,1963,672.66
Country_131,1964,708.1
Country_131,1965,704.32
Country_131,1966,720.54
Country_131,1967,753.82
Country_131,1968,779.96
Country_131,1969,791.95
Country_131,1970,833.85
Country_131,1971,857.61
Country_131,1972,876.55
Country_131,1973,906.77
Country_131,1974,943.98
Country_131,1975,949.29
Country_131,1976,977.66
Country_131,1977,990.25
Country_131,1978,1031.65
Country_131,1979,1056.64
Country_131,1980,1070.66
Country_131,1981,1131.56
Country_131,1982,1150.76
Country_131,1983,1169.26
Country_131,1984,1209.56
Country_131,1985,1217.19
Country_131,1986,1275.32
Country_131,1987,1333.97
Country_131,1988,1338.31
Country_131,1989,1379.78
Country_131,1990,1408.72
Country_131,1991,1437.38
Country_131,1992,1474.88
Country_131,1993,1546.48
Country_131,1994,1584.54
Country_131,1995,1638.79
Country_131,1996,1729.1
Country_131,1997,1742.84
Country_131,1998,1782.45
Country_131,1999,1842.12
Country_131,2000,1862.15
Country_131,2001,1924.25
Country_131,2002,2008.06
Country_131,2003,2057.72
Country_131,2004,2109.24
Country_131,2005,2146.42
Country_131,2006,2237.77
Country_131,2007,2269.92
Country_131,2008,2326.26
Country_131,2009,2404.72
Country_131,2010,2515.92
Country_131,2011,2569.53
Country_131,2012,2708.94
Country_131,2013,2809.22
Country_131,2014,2940.76
Country_131,2015,2985.88
Country_131,2016,3026.8
Country_131,2017,3179.85
Country_131,2018,3219.38
Country_131,2019,3319.63
Country_131,2020,3367.52
Country_131,2021,3466.59
Country_131,2022,3539.86
Country_131,2023,3619.22
Country_132,1900,196.81
Country_132,1901,190.95
Country_132,1902,185.28
Country_132,1903,190.53
Country_132,1904,194.8
Country_132,1905,190.09
Country_132,1906,190.75
Country_132,1907,190.4
Country_132,1908,196.25
Country_132,1909,193.62
Country_132,1910,201.02
Country_132,1911,188.69
Country_132,1912,197.84
Country_132,1913,193.96
Country_132,1914,201.12
Country_132,1915,188.3
Country_132,1916,189.24
Country_132,1917,202.11
Country_132,1918,185.88
Country_132,1919,194.71
Country_132,1920,190.28
Country_132,1921,190.03
Country_132,1922,190.72
Country_132,1923,185.93
Country_132,1924,185.14
Country_132,1925,186.81
Country_132,1926,198.64
Country_132,1927,198.84
Country_132,1928,195.91
Country_132,1929,205.14
Country_132,1930,184.57
Country_132,1931,187.6
Country_132,1932,191.88
Country_132,1933,194.87
Country_132,1934,195.17
Country_132,1935,192.62
Country_132,1936,196.62
Country_132,1937,190.98
Country_132,1938,190.32
Country_132,1939,203.46
Country_132,1940,195.38
Country_132,1941,196.19
Country_132,1942,186.15
Country_132,1943,191.42
Country_132,1944,191.3
Country_132,1945,194.02
Country_132,1946,207.3
Country_132,1947,193.2
Country_132,1948,197.72
Country_132,1949,188.64
Country_132,1950,197.41
Country_132,1951,206.98
Country_132,1952,208.55
Country_132,1953,222.53
Country_132,1954,221.65
Country_132,1955,231.36
Country_132,1956,238.37
Country_132,1957,241.52
Country_132,1958,250.59
Country_132,1959,264.86
Country_132,1960,266.41
Country_132,1961,271.9
Country_132,1962,287.12
Country_132,1963,284.28
Country_132,1964,311.58
Country_132,1965,324.22
Country_132,1966,345.53
Country_132,1967,351.35
Country_132,1968,365.27
Country_132,1969,370.63
Country_132,1970,375.64
Country_132,1971,389.71
Country_132,1972,401.0
Country_132,1973,408.43
Country_132,1974,415.55
Country_132,1975,429.74
Country_132,1976,440.21
Country_132,1977,448.13
Country_132,1978,470.23
Country_132,1979,486.63
Country_132,1980,496.93
Country_132,1981,503.96
Country_132,1982,530.73
Country_132,1983,536.45
Country_132,1984,547.75
Country_132,1985,561.07
Country_132,1986,567.68
Country_132,1987,591.88
Country_132,1988,601.44
Country_132,1989,639.8
Country_132,1990,650.25
Country_132,1991,666.45
Country_132,1992,676.79
Country_132,1993,709.34
Country_132,1994,714.72
Country_132,1995,758.14
Country_132,1996,775.61
Country_132,1997,788.68
Country_132,1998,808.77
Country_132,1999,846.9
Country_132,2000,874.64
Country_132,2001,881.7
Country_132,2002,907.11
Country_132,2003,952.36
Country_132,2004,974.97
Country_132,2005,1001.08
Country_132,2006,1034.52
Country_132,2007,1058.97
Country_132,2008,1099.48
Country_132,2009,1143.8
Country_132,2010,1148.66
Country_132,2011,1168.23
Country_132,2012,1212.25
Country_132,2013,1245.15
Country_132,2014,1293.03
Country_132,2015,1348.12
Country_132,2016,1353.48
Country_132,2017,1375.31
Country_132,2018,1410.37
Country_132,2019,1477.03
Country_132,2020,1517.09
Country_132,2021,1573.66
Country_132,2022,1593.12
Country_132,2023,1662.5
Country_133,1900,415.67
Country_133,1901,407.91
Country_133,1902,421.56
Country_133,1903,414.3
Country_133,1904,412.35
Country_133,1905,412.37
Country_133,1906,415.06
Country_133,1907,418.34
Country_133,1908,416.02
Country_133,1909,421.89
Country_133,1910,416.96
Country_133,1911,418.51
Country_133,1912,416.98
Country_133,1913,417.75
Country_133,1914,426.2
Country_133,1915,416.38
Country_133,1916,422.18
Country_133,1917,418.58
Country_133,1918,417.45
Country_133,1919,423.07
Country_133,1920,420.76
Country_133,1921,408.47
Country_133,1922,418.6
Country_133,1923,412.47
Country_133,1924,413.53
Country_133,1925,414.41
Country_133,1926,414.43
Country_133,1927,406.46
Country_133,1928,418.74
Country_133,1929,415.69
Country_133,1930,415.04
Country_133,1931,408.94
Country_133,1932,422.22
Country_133,1933,409.7
Country_133,1934,415.38
Country_133,1935,415.99
Country_133,1936,414.45
Country_133,1937,417.25
Country_133,1938,417.0
Country_133,1939,419.35
Country_133,1940,410.41
Country_133,1941,411.25
Country_133,1942,421.46
Country_133,1943,418.25
Country_133,1944,419.55
Country_133,1945,411.64
Country_133,1946,415.49
Country_133,1947,419.32
Country_133,1948,408.24
Country_133,1949,419.55
Country_133,1950,422.52
Country_133,1951,445.26
Country_133,1952,445.23
Country_133,1953,477.78
Country_133,1954,479.01
Country_133,1955,515.26
Country_133,1956,526.33
Country_133,1957,550.86
Country_133,1958,563.03
Country_133,1959,565.37
Country_133,1960,574.29
Country_133,1961,603.21
Country_133,1962,616.7
Country_133,1963,643.93
Country_133,1964,668.29
Country_133,1965,681.85
Country_133,1966,708.22
Country_133,1967,727.23
Country_133,1968,759.08
Country_133,1969,793.05
Country_133,1970,816.27
Country_133,1971,828.24
Country_133,1972,860.05
Country_133,1973,875.57
Country_133,1974,925.07
Country_133,1975,940.62
Country_133,1976,961.26
Country_133,1977,1003.64
Country_133,1978,1040.29
Country_133,1979,1074.0
Country_133,1980,1098.3
Country_133,1981,1137.24
Country_133,1982,1152.59
Country_133,1983,1168.43
Country_133,1984,1204.51
Country_133,1985,1219.97
Country_133,1986,1264.81
Country_133,1987,1328.13
Country_133,1988,1356.68
Country_133,1989,1416.94
Country_133,1990,1483.84
Country_133,1991,1517.41
Country_133,1992,1576.25
Country_133,1993,1633.56
Country_133,1994,1700.72
Country_133,1995,1786.56
Country_133,1996,1882.2
Country_133,1997,1927.39
Country_133,1998,1959.48
Country_133,1999,1999.13
Country_133,2000,2092.62
Country_133,2001,2125.8
Country_133,2002,2182.66
Country_133,2003,2203.05
Country_133,2004,2299.85
Country_133,2005,2362.41
Country_133,2006,2477.85
Country_133,2007,2542.39
Country_133,2008,2664.84
Country_133,2009,2730.45
Country_133,2010,2756.95
Country_133,2011,2840.39
Country_133,2012,2966.27
Country_133,2013,3013.5
Country_133,2014,3052.61
Country_133,2015,3163.78
Country_133,2016,3277.96
Country_133,2017,3331.93
Country_133,2018,3392.18
Country_133,2019,3542.94
Country_133,2020,3643.85
Country_133,2021,3681.3
Country_133,2022,3757.67
Country_133,2023,3851.22
Country_134,1900,144.38
Country_134,1901,134.28
Country_134,1902,133.07
Country_134,1903,128.87
Country_134,1904,146.83
Country_134,1905,138.04
Country_134,1906,136.79
Country_134,1907,142.03
Country_134,1908,140.35
Country_134,1909,132.32
Country_134,1910,141.53
Country_134,1911,145.45
Country_134,1912,138.66
Country_134,1913,145.96
Country_134,1914,139.94
Country_134,1915,139.5
Country_134,1916,140.67
Country_134,1917,135.09
Country_134,1918,137.08
Country_134,1919,135.59
Country_134,1920,139.47
Country_134,1921,135.76
Country_134,1922,143.3
Country_134,1923,139.4
Country_134,1924,145.74
Country_134,1925,136.42
Country_134,1926,136.05
Country_134,1927,142.51
Country_134,1928,143.35
Country_134,1929,134.13
Country_134,1930,143.31
Country_134,1931,131.74
Country_134,1932,144.47
Country_134,1933,135.83
Country_134,1934,143.51
Country_134,1935,142.35
Country_134,1936,146.08
Country_134,1937,146.85
Country_134,1938,138.59
Country_134,1939,140.16
Country_134,1940,135.58
Country_134,1941,142.18
Country_134,1942,135.87
Country_134,1943,150.49
Country_134,1944,139.55
Country_134,1945,135.53
Country_134,1946,145.44
Country_134,1947,139.97
Country_134,1948,127.72
Country_134,1949,141.43
Country_134,1950,148.63
Country_134,1951,145.54
Country_134,1952,165.19
Country_134,1953,159.07
Country_134,1954,163.21
Country_134,1955,162.58
Country_134,1956,177.33
Country_134,1957,176.68
Country_134,1958,185.95
Country_134,1959,190.48
Country_134,1960,193.04
Country_134,1961,205.39
Country_134,1962,209.72
Country_134,1963,224.09
Country_134,1964,225.75
Country_134,1965,234.8
Country_134,1966,233.9
Country_134,1967,242.7
Country_134,1968,241.47
Country_134,1969,251.26
Country_134,1970,254.35
Country_134,1971,278.87
Country_134,1972,292.43
Country_134,1973,288.78
Country_134,1974,302.13
Country_134,1975,307.09
Country_134,1976,326.37
Country_134,1977,328.74
Country_134,1978,346.24
Country_134,1979,358.95
Country_134,1980,375.86
Country_134,1981,375.1
Country_134,1982,408.28
Country_134,1983,419.28
Country_134,1984,437.47
Country_134,1985,448.02
Country_134,1986,462.45
Country_134,1987,474.6
Country_134,1988,481.03
Country_134,1989,495.14
Country_134,1990,519.37
Country_134,1991,517.78
Country_134,1992,533.57
Country_134,1993,539.46
Country_134,1994,573.38
Country_134,1995,582.65
Country_134,1996,588.44
Country_134,1997,593.5
Country_134,1998,644.6
Country_134,1999,660.0
Country_134,2000,680.81
Country_134,2001,691.66
Country_134,2002,707.49
Country_134,2003,739.89
Country_134,2004,753.52
Country_134,2005,772.89
Country_134,2006,787.89
Country_134,2007,814.81
Country_134,2008,838.65
Country_134,2009,865.05
Country_134,2010,899.15
Country_134,2011,944.78
Country_134,2012,981.04
Country_134,2013,1010.89
Country_134,2014,1055.84
Country_134,2015,1103.33
Country_134,2016,1127.13
Country_134,2017,1174.49
Country_134,2018,1217.8
Country_134,2019,1256.48
Country_134,2020,1278.84
Country_134,2021,1331.89
Country_134,2022,1372.15
Country_134,2023,1425.56
Country_135,1900,164.87
Country_135,1901,146.96
Country_135,1902,166.37
Country_135,1903,167.03
Country_135,1904,158.13
Country_135,1905,159.87
Country_135,1906,156.4
Country_135,1907,155.65
Country_135,1908,151.6
Country_135,1909,157.48
Country_135,1910,158.89
Country_135,1911,155.14
Country_135,1912,163.68
Country_135,1913,148.18
Country_135,1914,154.83
Country_135,1915,164.92
Country_135,1916,160.44
Country_135,1917,161.4
Country_135,1918,148.43
Country_135,1919,156.23
Country_135,1920,149.8
Country_135,1921,149.8
Country_135,1922,154.05
Country_135,1923,147.87
Country_135,1924,156.47
Country_135,1925,154.08
Country_135,1926,146.05
Country_135,1927,157.7
Country_135,1928,165.19
Country_135,1929,161.28
Country_135,1930,144.91
Country_135,1931,158.92
Country_135,1932,156.55
Country_135,1933,165.19
Country_135,1934,149.37
Country_135,1935,158.91
Country_135,1936,147.45
Country_135,1937,152.59
Country_135,1938,158.61
Country_135,1939,159.27
Country_135,1940,162.39
Country_135,1941,153.99
Country_135,1942,156.52
Country_135,1943,148.66
Country_135,1944,165.99
Country_135,1945,151.94
Country_135,1946,150.85
Country_135,1947,159.97
Country_135,1948,162.29
Country_135,1949,160.77
Country_135,1950,164.11
Country_135,1951,166.03
Country_135,1952,172.66
Country_135,1953,176.91
Country_135,1954,183.9
Country_135,1955,189.69
Country_135,1956,199.62
Country_135,1957,204.96
Country_135,1958,205.85
Country_135,1959,220.93
Country_135,1960,232.97
Country_135,1961,231.18
Country_135,1962,235.66
Country_135,1963,238.73
Country_135,1964,245.3
Country_135,1965,253.83
Country_135,1966,260.87
Country_135,1967,271.26
Country_135,1968,264.01
Country_135,1969,273.97
Country_135,1970,291.22
Country_135,1971,303.01
Country_135,1972,304.89
Country_135,1973,325.37
Country_135,1974,334.69
Country_135,1975,345.52
Country_135,1976,351.95
Country_135,1977,371.38
Country_135,1978,375.83
Country_135,1979,399.3
Country_135,1980,408.21
Country_135,1981,420.43
Country_135,1982,421.13
Country_135,1983,440.23
Country_135,1984,446.88
Country_135,1985,463.46
Country_135,1986,471.29
Country_135,1987,482.91
Country_135,1988,499.19
Country_135,1989,502.75
Country_135,1990,525.49
Country_135,1991,547.49
Country_135,1992,552.63
Country_135,1993,595.71
Country_135,1994,594.56
Country_135,1995,611.76
Country_135,1996,623.01
Country_135,1997,645.2
Country_135,1998,668.21
Country_135,1999,694.79
Country_135,2000,722.36
Country_135,2001,731.68
Country_135,2002,735.22
Country_135,2003,764.07
Country_135,2004,794.69
Country_135,2005,818.6
Country_135,2006,840.55
Country_135,2007,884.32
Country_135,2008,899.85
Country_135,2009,911.14
Country_135,2010,948.26
Country_135,2011,969.5
Country_135,2012,1005.84
Country_135,2013,1058.53
Country_135,2014,1091.97
Country_135,2015,1129.26
Country_135,2016,1139.01
Country_135,2017,1203.52
Country_135,2018,1240.37
Country_135,2019,1254.97
Country_135,2020,1304.07
Country_135,2021,1368.83
Country_135,2022,1428.67
Country_135,2023,1501.09
Country_136,1900,28.68
Country_136,1901,29.79
Country_136,1902,18.19
Country_136,1903,28.05
